pemda,nama_pemda,jenis_pemda,risiko_defisit,risiko_mandatory_spending,risiko_keselarasan,cluster
DKI JAKARTA,PROVINSI DKI JAKARTA,PROVINSI,99.21116416698268,21.509704634778203,14.989115113638501,3
GORONTALO,PROVINSI GORONTALO,PROVINSI,98.98573666313982,9.437792084975213,20.179097892824192,1
JAMBI,PROVINSI JAMBI,PROVINSI,113.7721317176163,6.051090897937014,19.05270793562869,1
JAWA BARAT,PROVINSI JAWA BARAT,PROVINSI,99.95191611568237,11.050899138610625,10.361136096945993,1
JAWA TENGAH,PROVINSI JAWA TENGAH,PROVINSI,0.0,0.0,14.08066418184979,1
JAWA TIMUR,PROVINSI JAWA TIMUR,PROVINSI,106.55767305971646,8.812376216925188,15.171215939531226,1
KALIMANTAN BARAT,PROVINSI KALIMANTAN BARAT,PROVINSI,105.4049155991338,10.600998374419094,14.633325232254238,1
KALIMANTAN SELATAN,PROVINSI KALIMANTAN SELATAN,PROVINSI,99.4425721000447,24.401691344354184,14.334827156972057,3
KALIMANTAN TENGAH,PROVINSI KALIMANTAN TENGAH,PROVINSI,100.4725665495364,5.428688087713385,14.81226572279611,1
KALIMANTAN TIMUR,PROVINSI KALIMANTAN TIMUR,PROVINSI,105.89194042757985,5.98378239577576,11.219525303594969,1
KALIMANTAN UTARA,PROVINSI KALIMANTAN UTARA,PROVINSI,112.05004614125784,5.628954171291638,18.2260790060989,1
KEPULAUAN RIAU,PROVINSI KEPULAUAN RIAU,PROVINSI,111.20585620869893,6.331915129686552,14.546458275102871,1
LAMPUNG,PROVINSI LAMPUNG,PROVINSI,0.0,0.0,15.164326032939128,1
MALUKU,PROVINSI MALUKU,PROVINSI,107.68874758133691,10.579758380827267,19.278623958272213,1
MALUKU UTARA,PROVINSI MALUKU UTARA,PROVINSI,103.82098393669892,10.861465372753536,11.888098211876986,1
NUSA TENGGARA BARAT,PROVINSI NUSA TENGGARA BARAT,PROVINSI,110.41844690913555,11.981520325112687,17.6375757400409,1
NUSA TENGGARA TIMUR,PROVINSI NUSA TENGGARA TIMUR,PROVINSI,108.42803409404766,11.178902100148282,19.995326560933822,1
PAPUA,PROVINSI PAPUA,PROVINSI,109.83443049892887,2.514322426613802,12.71721086925572,1
PAPUA BARAT,PROVINSI PAPUA BARAT,PROVINSI,107.38942310370085,4.695660860090089,9.485154079283685,1
RIAU,PROVINSI RIAU,PROVINSI,0.0,0.0,0.0751001506817123,1
SULAWESI BARAT,PROVINSI SULAWESI BARAT,PROVINSI,110.32170286815915,8.358894844207661,17.50137203787694,1
SULAWESI SELATAN,PROVINSI SULAWESI SELATAN,PROVINSI,98.76562390812663,7.409384545336847,18.088376699909677,1
SULAWESI TENGAH,PROVINSI SULAWESI TENGAH,PROVINSI,108.98117353715064,6.890671967673308,18.00630083041652,1
SULAWESI TENGGARA,PROVINSI SULAWESI TENGGARA,PROVINSI,124.13360519709067,9.970097829363038,16.342267830723703,1
SULAWESI UTARA,PROVINSI SULAWESI UTARA,PROVINSI,95.43843079271454,12.338851255877149,20.324229858509888,1
SUMATERA BARAT,PROVINSI SUMATERA BARAT,PROVINSI,104.72631183668852,7.055440106818364,19.173998270901407,1
SUMATERA SELATAN,PROVINSI SUMATERA SELATAN,PROVINSI,98.62560945467955,5.875529658094269,14.461321885335604,1
SUMATERA UTARA,PROVINSI SUMATERA UTARA,PROVINSI,105.31152088129714,9.490693460853127,14.8780016388453,1
